kepoi_name,confirmation_probability
K01209.01,0.038018756068515035
K07592.01,0.037661552724813224
K05135.01,0.037136745373036996
K08263.01,0.03546721577642699
K05284.01,0.035283062482886304
K06618.01,0.03373302102818247
K03554.01,0.03360309690165053
K05057.01,0.033547795904996236
K00600.02,0.032094081333916266
K05971.01,0.03071825463311638
K07283.01,0.029860116609900976
K05408.01,0.02935033989673777
K05499.01,0.028635764583122218
K07930.01,0.028118862008468245
K04926.01,0.02801119963963578
K07074.01,0.02710527072879798
K03088.02,0.02692833906741892
K03395.02,0.026524846268434744
K05021.01,0.026482511202987214
K08201.01,0.02528786504174605
K01807.01,0.025134257076315846
K00435.02,0.024856617142300835
K06570.01,0.024351731671503483
K05682.01,0.023803792428134442
K02261.02,0.02239927643983674
K06676.01,0.022067966148478016
K07712.01,0.021824547885797286
K05585.01,0.021049662714683372
K07281.01,0.01990531585805105
K06985.01,0.019232495720663066
K05067.01,0.018695596256078435
K04822.01,0.018604644614425375
K05048.01,0.018509317692136536
K02324.01,0.017879336969818423
K06454.01,0.01760830466980091
K00337.02,0.017298345233852194
K08275.01,0.016702992818959914
K05684.01,0.01613470966014823
K01064.01,0.015777760192296854
K07992.01,0.015565351262772859
K07231.02,0.01537076420345933
K05740.01,0.01495569096906986
K05833.01,0.013316400233786687
K05033.01,0.012408219538196381
K01421.01,0.011054057457203753
K05480.01,0.010483369448812436
K05578.01,0.010341161047146821
K05269.01,0.010241768284164968
K05379.01,0.010072130666259138
K01206.01,0.00978085416146729
K06648.01,0.009171228829749637
K07703.01,0.00785751706746437
K07180.01,0.007777001162738421
K04583.01,0.007225557279155277
K04418.01,0.006842410405502678
K08048.01,0.0067123548983883995
K03191.02,0.0064415004557436375
K06245.02,0.006422048898980109
K03043.02,0.0063517944984416335
K05283.01,0.006297565075465837
K04991.01,0.005852799880951418
K05592.01,0.005619773584749164
K07455.01,0.005429925737474042
K05487.01,0.0051559017738091
K02678.02,0.004938347339352102
K03692.01,0.004812315718837234
K05406.01,0.0044664950996202765
K04724.01,0.004397601917921766
K05506.01,0.004148359095387309
K07847.01,0.003935726630106633
K08241.01,0.0038399075961779764
K05231.01,0.0035908014462444795
K08174.01,0.003584413152312605
K04923.01,0.0032504118360869158
K06361.01,0.0031266910728411103
K06450.01,0.0030274468465605023
K08061.01,0.003020405209085731
K04359.01,0.0029770638685184666
K05776.01,0.0028043975750319276
K07594.01,0.0026721365266549235
K05712.01,0.0026526590258356725
K03401.02,0.002645099043937875
K02639.02,0.0024474787463694366
K05819.01,0.00242161137236812
K00823.01,0.0022561862977004904
K07589.01,0.0022186323768551546
K06705.01,0.0021576899427393392
K05608.01,0.0021028683012382504
K05752.01,0.002094507955060197
K04047.01,0.0019532542913744933
K05205.01,0.0019215217827202595
K05393.01,0.0018832300231682681
K05657.01,0.0018441429802398717
K05960.01,0.0016763828590831784
K07224.01,0.0016490675690158925
K05092.01,0.0016037425707200227
K05324.01,0.0015992000243185446
K04976.01,0.0015429599295424072
K08107.01,0.001519912926752803
K02167.02,0.0013804674283508377
K08047.01,0.0013782101725418518
K05202.01,0.00128246107991768
K05079.01,0.0012219871772353949
K06194.01,0.0011561532309498498
K08279.01,0.0011534462155585433
K06449.01,0.0011286105484935274
K05514.01,0.0011255306610964
K08180.01,0.0010631987307188893
K05801.01,0.0010448552714926384
K04716.02,0.0010309511600202462
K06141.01,0.0010151329408574043
K03522.01,0.0009934886907004888
K06176.01,0.0009919264918496918
K04368.02,0.0009681995645743092
K04772.02,0.0009406397665300852
K07259.01,0.0009201435336234382
K01140.01,0.0008846490631992196
K05747.01,0.0007421282387028377
K05085.01,0.0007270088725857053
K07199.01,0.0006914187951531207
K05591.01,0.0006884269988416258
K07673.01,0.0006795590792371918
K06384.01,0.0006490695204351853
K04988.01,0.0005655977111267428
K06862.01,0.0005645301424808997
K04878.01,0.0005576441965601716
K07136.01,0.0005556714426472985
K05639.01,0.0005365682731490715
K07932.01,0.0005125247198878223
K03504.02,0.0005026254457605599
K05373.01,0.0004983224414741873
K05830.01,0.0004983220291113638
K05230.01,0.00048983344579604
K05798.01,0.00045924339966618754
K05157.01,0.0004529391309338884
K05694.01,0.0004514998551087926
K06111.01,0.00045070526945228625
K05815.01,0.00043995520541933525
K04958.01,0.0004276944855944829
K02160.02,0.00041925986832925437
K05689.01,0.0003932072056934989
K07368.01,0.000383713699289635
K05799.01,0.0003766466669881514
K08163.01,0.00037254362237005233
K06753.01,0.0003649653832166457
K03456.02,0.0003628677155225832
K05016.01,0.000360147143994491
K06697.01,0.00035162953472848437
K07483.01,0.0003500327417656755
K05603.01,0.0003425734690985635
K05918.01,0.00032470365604849545
K05099.01,0.0002976152164499127
K01945.02,0.0002932069434523865
K05047.01,0.00029109748817055794
K05968.01,0.00028531573237302254
K07938.01,0.0002840264976544905
K06734.01,0.0002718925004783489
K04426.01,0.00027145907834347265
K08242.01,0.00027119311458518957
K01922.02,0.0002672098853248963
K01940.02,0.0002583062477592797
K04807.01,0.000251514314168602
K05129.01,0.00024041885056559395
K07470.01,0.00023770376579930388
K02222.01,0.0002355309932326584
K06447.02,0.00022942511599794034
K07534.01,0.00022859556395512184
K06516.02,0.00022408035052632304
K05806.01,0.00021788784111291526
K01677.02,0.00020817347848601993
K05528.01,0.00020552268237362562
K06605.01,0.00019617850857192557
K06242.02,0.0001948420315489103
K06224.01,0.0001874964375632235
K01729.01,0.00018733104899500797
K05938.01,0.0001842741497207865
K05660.01,0.0001819119653142212
K05546.01,0.00018089601666350743
K07094.01,0.00017989595751193618
K05004.01,0.00017075200414117
K07562.01,0.00016630046341245636
K05423.01,0.00016540651318467043
K07953.01,0.00016486267005698344
K07572.01,0.00016261254496559142
K01616.02,0.0001612095336763929
K06238.01,0.00015561047249156726
K06210.01,0.00015224445407749124
K02311.02,0.00014357588994829692
K05541.01,0.0001380301372796164
K01296.01,0.00012534493658540659
K06884.01,0.00011646668614503918
K06216.02,0.00011440155379123953
K05939.01,0.00011335247025046103
K05795.01,0.00010668460252807851
K07593.01,0.00010601768504551252
K05645.01,0.00010432373730285104
K06180.01,0.00010347874947517296
K05638.01,0.00010281852279205175
K01445.03,9.884794550639983e-05
K03541.01,9.794210560251758e-05
K08253.01,9.369705848598204e-05
K06489.01,8.581492146760888e-05
K01858.02,8.472852198403608e-05
K00347.01,8.226531243483401e-05
K00004.01,7.972276614102369e-05
K05583.01,7.925488077223502e-05
K02188.02,7.912642081608891e-05
K07040.01,6.970745250735243e-05
K05612.01,6.933011919906056e-05
K08272.01,6.718085579891709e-05
K01639.02,6.679274527249569e-05
K06242.01,6.541602147256956e-05
K05642.01,6.281205141921171e-05
K05380.01,6.270581038422834e-05
K05247.01,5.901618913717507e-05
K00492.02,5.6689242551828834e-05
K06835.01,5.292165469359154e-05
K07928.01,5.1708252599353456e-05
K05925.01,4.937303329883931e-05
K05290.01,4.823994535411693e-05
K07226.01,4.562834561153344e-05
K01448.01,4.53085091783912e-05
K05520.01,4.4795817180445545e-05
K07716.01,4.473603326171002e-05
K04986.01,4.2264680877921746e-05
K04333.01,4.183717839182144e-05
K06598.01,3.831265201100045e-05
K05613.01,3.794881300997362e-05
K07179.01,3.785161008134035e-05
K00126.02,3.7751492628935466e-05
K05671.01,3.510129854430456e-05
K02339.02,3.457461148652267e-05
K05928.01,3.4502784537926136e-05
K06574.01,3.384217430539739e-05
K06341.01,3.345821049720099e-05
K03503.02,3.238300401451138e-05
K07607.01,3.205253920565435e-05
K06150.01,3.113046145542401e-05
K02323.01,3.0448376715540117e-05
K08011.01,2.9939573806993307e-05
K05372.01,2.7918882688401554e-05
K02410.02,2.529586416972449e-05
K03028.02,2.522547884060936e-05
K01316.02,2.493220959065316e-05
K05839.01,2.3443516622927986e-05
K06115.01,2.2702471931433833e-05
K00005.02,2.2425534591956633e-05
K06242.03,2.1746054299932607e-05
K01541.01,2.1399290798862295e-05
K03197.01,2.093998481833983e-05
K05852.01,2.0261269852499946e-05
K07360.01,1.7668508403031155e-05
K07111.01,1.6466637108562933e-05
K05885.01,1.6260580207500907e-05
K02640.01,1.6116434918387518e-05
K05030.01,1.4777889191186376e-05
K05718.01,1.4279547624019738e-05
K04978.01,1.3478664441960723e-05
K05500.01,1.2902206280994786e-05
K00971.01,1.21680973348774e-05
K05954.01,1.162525120441159e-05
K06745.01,1.0389419973238393e-05
K02311.01,9.989067821613287e-06
K05633.01,9.865878375460022e-06
K05087.01,9.754523214235235e-06
K05604.01,9.744976627631163e-06
K04886.01,9.714487658846424e-06
K05936.01,9.29417270916985e-06
K06151.01,8.973414446071717e-06
K05216.01,8.709203572020605e-06
K05656.01,8.705188359905814e-06
K01739.01,8.631381938207944e-06
K00182.01,8.233651072163478e-06
K06819.01,8.175743168868903e-06
K00989.03,8.123285161123898e-06
K07791.01,7.821561961605785e-06
K02410.01,7.76519867414839e-06
K04388.02,7.507610896320422e-06
K05935.01,7.307545623136999e-06
K07596.01,7.210756333054368e-06
K07255.01,6.929657835795398e-06
K05807.01,6.685445075369183e-06
K06759.01,6.66473035447295e-06
K05837.01,6.423083610228336e-06
K05785.01,6.38206451241721e-06
K06202.01,6.005634418742157e-06
K06610.01,5.738789801250163e-06
K04960.01,5.606238412702226e-06
K05680.01,5.010805441525165e-06
K01192.01,4.60270469990644e-06
K05959.01,4.543326197245641e-06
K04462.01,4.201579680619191e-06
K05517.01,4.175065669844026e-06
K05810.01,4.043132365508646e-06
K07554.01,3.8962205980431915e-06
K06102.01,3.8743673438583564e-06
K05966.01,3.7100955838878007e-06
K05941.01,3.1926441007766907e-06
K05158.01,3.1409747933300985e-06
K06542.01,3.0194770309289147e-06
K05533.01,2.7727089151881654e-06
K05577.01,2.643072835805034e-06
K05707.01,2.1998479942291727e-06
K01356.01,2.1712523290058573e-06
K01198.04,2.126301126744835e-06
K01070.03,2.020659199793705e-06
K05888.01,1.9306328764402352e-06
K05877.01,1.7079265385628408e-06
K05101.01,1.6987876368772197e-06
K07061.01,1.5901750194171082e-06
K05825.01,1.558142209933378e-06
K05902.01,1.4539900305857333e-06
K05164.01,1.385309181099134e-06
K05248.01,1.3475958828478278e-06
K05829.01,1.3054442529321295e-06
K05835.01,1.2887563019398606e-06
K06120.02,1.2736831118339423e-06
K06906.01,1.2336729052080806e-06
K05949.01,1.0813582659879994e-06
K05353.01,1.0347239888632498e-06
K05554.01,9.985186141748776e-07
K06250.01,9.216510501527777e-07
K00364.01,8.673409521539546e-07
K05629.01,6.836151925905834e-07
K05413.01,5.937298859145346e-07
K05911.01,5.26442188265685e-07
K05511.01,5.097091281083672e-07
K07131.01,4.465347790523043e-07
K07330.01,3.4217027995815536e-07
K01075.01,3.2624774255743245e-07
K08157.01,2.551025630490011e-07
K07198.01,2.5435108257522474e-07
K05737.01,2.513699927500814e-07
K05156.01,2.409576532691239e-07
K05702.01,1.9009761623514288e-07
K04253.01,1.8987458763783662e-07
K06156.01,1.5172249241818146e-07
K04898.01,1.3286356784646777e-07
K05666.01,1.2936329716601225e-07
K06425.01,1.0623475790768766e-07
K03572.01,8.18063958040828e-08
K02474.01,7.58570883394429e-08
K06346.01,7.436004708055333e-08
K01154.01,6.39752231012225e-08
K06889.01,6.096571213808955e-08
K05913.01,5.290673694476194e-08
K05237.01,4.78937252991124e-08
K05398.01,4.3271462080017574e-08
K07235.01,4.171714593608736e-08
K06372.01,3.4922537235726446e-08
K06239.01,3.370574344130181e-08
K05176.01,3.299094512812413e-08
K06941.01,3.171315816334885e-08
K05449.01,1.83412439536038e-08
K06619.01,1.7540438818281725e-08
K07599.01,1.7144039509254466e-08
K05254.01,1.3187367406283848e-08
K06016.01,1.1861543830334539e-08
K01714.01,8.598714668436078e-09
K05497.01,8.453275864636848e-09
K01539.01,8.217181802822253e-09
K07045.01,7.52263116874347e-09
K07410.01,4.678113032050466e-09
K06230.01,3.394597831636305e-09
K07865.01,3.284863219369061e-09
K05570.01,2.7946905812120046e-09
K00619.01,2.6353760978626625e-09
K02224.02,1.3795656712454999e-09
K05545.01,9.122480385422911e-10
K06108.01,4.838254514365347e-10
K05948.01,4.293914628612266e-10
K06715.01,2.5379150274645896e-10
K07100.01,1.08126059594801e-11
